"timestamp";"$_.agent.name";"$_.rule.level";"$_.rule.description";"$_.data.win.eventdata.targetusername";"$_.full_log";"$_.data.win.system.message"
"2025-03-28T14:30:37.122+0000";"DC1";"5";"Logon Failure - Unknown user or bad password";"julian";;"""An account failed to log on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Account For Which Logon Failed:
	Security ID:		S-1-0-0
	Account Name:		julian
	Account Domain:		PLUMETECH.LOCAL

Failure Information:
	Failure Reason:		Unknown user name or bad password.
	Status:			0xC000006D
	Sub Status:		0xC000006A

Process Information:
	Caller Process ID:	0x0
	Caller Process Name:	-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.0.9.30
	Source Port:		57006

Detailed Authentication Information:
	Logon Process:		NtLmSsp 
	Authentication Package:	NTLM
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon request fails. It is generated on the computer where access was attempted.

The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).

The Process Information fields indicate which account and process on the system requested the logon.

The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"2025-03-28T14:30:37.129+0000";"suricata";"3";"NTLM Challenge from 10.0.9.11 to 10.0.9.30";;"{""timestamp"":""2025-03-28T14:30:35.201621+0000"",""flow_id"":2200061243819594,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.9.11"",""src_port"":445,""dest_ip"":""10.0.9.30"",""dest_port"":57006,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:DpXKBNSbRKAHxXlwJ+V3UGGZEv0="",""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":21,""rev"":2,""signature"":""NTLMSSP_CHALLENGE"",""category"":"""",""severity"":1,""metadata"":{""ntlmssp"":[""challenge""]}},""tunnel"":{""src_ip"":""10.0.9.11"",""src_port"":65532,""dest_ip"":""10.0.9.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""app_proto"":""smb"",""direction"":""to_client"",""flow"":{""pkts_toserver"":1050,""pkts_toclient"":1043,""bytes_toserver"":384878,""bytes_toclient"":271118,""start"":""2025-03-28T14:30:31.381169+0000"",""src_ip"":""10.0.9.30"",""dest_ip"":""10.0.9.11"",""src_port"":57006,""dest_port"":445},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743171866"",""source"":""suricata""}";
"2025-03-28T14:30:37.131+0000";"suricata";"3";"NTLM Challenge from 10.0.9.11 to 10.0.9.30";;"{""timestamp"":""2025-03-28T14:30:35.201621+0000"",""flow_id"":2200061243819594,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.9.11"",""src_port"":445,""dest_ip"":""10.0.9.30"",""dest_port"":57006,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:DpXKBNSbRKAHxXlwJ+V3UGGZEv0="",""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":211,""rev"":2,""signature"":""NTLMSSP_CHALLENGE"",""category"":"""",""severity"":1,""metadata"":{""ntlmssp"":[""challenge""]}},""tunnel"":{""src_ip"":""10.0.9.11"",""src_port"":65532,""dest_ip"":""10.0.9.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""app_proto"":""smb"",""direction"":""to_client"",""flow"":{""pkts_toserver"":1050,""pkts_toclient"":1043,""bytes_toserver"":384878,""bytes_toclient"":271118,""start"":""2025-03-28T14:30:31.381169+0000"",""src_ip"":""10.0.9.30"",""dest_ip"":""10.0.9.11"",""src_port"":57006,""dest_port"":445},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743171866"",""source"":""suricata""}";
"2025-03-28T14:30:37.138+0000";"DC1";"5";"Logon Failure - Unknown user or bad password";"debbie";;"""An account failed to log on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Account For Which Logon Failed:
	Security ID:		S-1-0-0
	Account Name:		debbie
	Account Domain:		PLUMETECH.LOCAL

Failure Information:
	Failure Reason:		Unknown user name or bad password.
	Status:			0xC000006D
	Sub Status:		0xC000006A

Process Information:
	Caller Process ID:	0x0
	Caller Process Name:	-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.0.9.30
	Source Port:		57006

Detailed Authentication Information:
	Logon Process:		NtLmSsp 
	Authentication Package:	NTLM
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon request fails. It is generated on the computer where access was attempted.

The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).

The Process Information fields indicate which account and process on the system requested the logon.

The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"2025-03-28T14:30:37.153+0000";"suricata";"3";"NTLM Challenge from 10.0.9.11 to 10.0.9.30";;"{""timestamp"":""2025-03-28T14:30:35.317115+0000"",""flow_id"":2200061243819594,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.9.11"",""src_port"":445,""dest_ip"":""10.0.9.30"",""dest_port"":57006,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:DpXKBNSbRKAHxXlwJ+V3UGGZEv0="",""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":21,""rev"":2,""signature"":""NTLMSSP_CHALLENGE"",""category"":"""",""severity"":1,""metadata"":{""ntlmssp"":[""challenge""]}},""tunnel"":{""src_ip"":""10.0.9.11"",""src_port"":65532,""dest_ip"":""10.0.9.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""app_proto"":""smb"",""direction"":""to_client"",""flow"":{""pkts_toserver"":1090,""pkts_toclient"":1083,""bytes_toserver"":399698,""bytes_toclient"":281538,""start"":""2025-03-28T14:30:31.381169+0000"",""src_ip"":""10.0.9.30"",""dest_ip"":""10.0.9.11"",""src_port"":57006,""dest_port"":445},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743171866"",""source"":""suricata""}";
"2025-03-28T14:30:37.154+0000";"DC1";"5";"Logon Failure - Unknown user or bad password";"marla";;"""An account failed to log on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Account For Which Logon Failed:
	Security ID:		S-1-0-0
	Account Name:		marla
	Account Domain:		PLUMETECH.LOCAL

Failure Information:
	Failure Reason:		Unknown user name or bad password.
	Status:			0xC000006D
	Sub Status:		0xC000006A

Process Information:
	Caller Process ID:	0x0
	Caller Process Name:	-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.0.9.30
	Source Port:		57006

Detailed Authentication Information:
	Logon Process:		NtLmSsp 
	Authentication Package:	NTLM
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon request fails. It is generated on the computer where access was attempted.

The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).

The Process Information fields indicate which account and process on the system requested the logon.

The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"2025-03-28T14:30:37.154+0000";"suricata";"3";"NTLM Challenge from 10.0.9.11 to 10.0.9.30";;"{""timestamp"":""2025-03-28T14:30:35.317115+0000"",""flow_id"":2200061243819594,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.9.11"",""src_port"":445,""dest_ip"":""10.0.9.30"",""dest_port"":57006,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:DpXKBNSbRKAHxXlwJ+V3UGGZEv0="",""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":211,""rev"":2,""signature"":""NTLMSSP_CHALLENGE"",""category"":"""",""severity"":1,""metadata"":{""ntlmssp"":[""challenge""]}},""tunnel"":{""src_ip"":""10.0.9.11"",""src_port"":65532,""dest_ip"":""10.0.9.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""app_proto"":""smb"",""direction"":""to_client"",""flow"":{""pkts_toserver"":1090,""pkts_toclient"":1083,""bytes_toserver"":399698,""bytes_toclient"":281538,""start"":""2025-03-28T14:30:31.381169+0000"",""src_ip"":""10.0.9.30"",""dest_ip"":""10.0.9.11"",""src_port"":57006,""dest_port"":445},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743171866"",""source"":""suricata""}";
"2025-03-28T14:30:37.176+0000";"suricata";"3";"NTLM Challenge from 10.0.9.11 to 10.0.9.30";;"{""timestamp"":""2025-03-28T14:30:35.476251+0000"",""flow_id"":2200061243819594,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.9.11"",""src_port"":445,""dest_ip"":""10.0.9.30"",""dest_port"":57006,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:DpXKBNSbRKAHxXlwJ+V3UGGZEv0="",""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":21,""rev"":2,""signature"":""NTLMSSP_CHALLENGE"",""category"":"""",""severity"":1,""metadata"":{""ntlmssp"":[""challenge""]}},""tunnel"":{""src_ip"":""10.0.9.11"",""src_port"":65532,""dest_ip"":""10.0.9.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""app_proto"":""smb"",""direction"":""to_client"",""flow"":{""pkts_toserver"":1130,""pkts_toclient"":1123,""bytes_toserver"":414518,""bytes_toclient"":291958,""start"":""2025-03-28T14:30:31.381169+0000"",""src_ip"":""10.0.9.30"",""dest_ip"":""10.0.9.11"",""src_port"":57006,""dest_port"":445},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743171866"",""source"":""suricata""}";
"2025-03-28T14:30:37.177+0000";"suricata";"3";"NTLM Challenge from 10.0.9.11 to 10.0.9.30";;"{""timestamp"":""2025-03-28T14:30:35.476251+0000"",""flow_id"":2200061243819594,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.9.11"",""src_port"":445,""dest_ip"":""10.0.9.30"",""dest_port"":57006,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:DpXKBNSbRKAHxXlwJ+V3UGGZEv0="",""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":211,""rev"":2,""signature"":""NTLMSSP_CHALLENGE"",""category"":"""",""severity"":1,""metadata"":{""ntlmssp"":[""challenge""]}},""tunnel"":{""src_ip"":""10.0.9.11"",""src_port"":65532,""dest_ip"":""10.0.9.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""app_proto"":""smb"",""direction"":""to_client"",""flow"":{""pkts_toserver"":1130,""pkts_toclient"":1123,""bytes_toserver"":414518,""bytes_toclient"":291958,""start"":""2025-03-28T14:30:31.381169+0000"",""src_ip"":""10.0.9.30"",""dest_ip"":""10.0.9.11"",""src_port"":57006,""dest_port"":445},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743171866"",""source"":""suricata""}";
"2025-03-28T14:30:37.195+0000";"DC1";"5";"Logon Failure - Unknown user or bad password";"damon";;"""An account failed to log on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Account For Which Logon Failed:
	Security ID:		S-1-0-0
	Account Name:		damon
	Account Domain:		PLUMETECH.LOCAL

Failure Information:
	Failure Reason:		Unknown user name or bad password.
	Status:			0xC000006D
	Sub Status:		0xC000006A

Process Information:
	Caller Process ID:	0x0
	Caller Process Name:	-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.0.9.30
	Source Port:		57006

Detailed Authentication Information:
	Logon Process:		NtLmSsp 
	Authentication Package:	NTLM
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon request fails. It is generated on the computer where access was attempted.

The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).

The Process Information fields indicate which account and process on the system requested the logon.

The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"2025-03-28T14:30:37.199+0000";"suricata";"3";"NTLM Challenge from 10.0.9.11 to 10.0.9.30";;"{""timestamp"":""2025-03-28T14:30:35.611659+0000"",""flow_id"":2200061243819594,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.9.11"",""src_port"":445,""dest_ip"":""10.0.9.30"",""dest_port"":57006,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:DpXKBNSbRKAHxXlwJ+V3UGGZEv0="",""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":21,""rev"":2,""signature"":""NTLMSSP_CHALLENGE"",""category"":"""",""severity"":1,""metadata"":{""ntlmssp"":[""challenge""]}},""tunnel"":{""src_ip"":""10.0.9.11"",""src_port"":65532,""dest_ip"":""10.0.9.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""app_proto"":""smb"",""direction"":""to_client"",""flow"":{""pkts_toserver"":1170,""pkts_toclient"":1163,""bytes_toserver"":429338,""bytes_toclient"":302378,""start"":""2025-03-28T14:30:31.381169+0000"",""src_ip"":""10.0.9.30"",""dest_ip"":""10.0.9.11"",""src_port"":57006,""dest_port"":445},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743171866"",""source"":""suricata""}";
"2025-03-28T14:30:37.200+0000";"suricata";"3";"NTLM Challenge from 10.0.9.11 to 10.0.9.30";;"{""timestamp"":""2025-03-28T14:30:35.611659+0000"",""flow_id"":2200061243819594,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.9.11"",""src_port"":445,""dest_ip"":""10.0.9.30"",""dest_port"":57006,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:DpXKBNSbRKAHxXlwJ+V3UGGZEv0="",""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":211,""rev"":2,""signature"":""NTLMSSP_CHALLENGE"",""category"":"""",""severity"":1,""metadata"":{""ntlmssp"":[""challenge""]}},""tunnel"":{""src_ip"":""10.0.9.11"",""src_port"":65532,""dest_ip"":""10.0.9.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""app_proto"":""smb"",""direction"":""to_client"",""flow"":{""pkts_toserver"":1170,""pkts_toclient"":1163,""bytes_toserver"":429338,""bytes_toclient"":302378,""start"":""2025-03-28T14:30:31.381169+0000"",""src_ip"":""10.0.9.30"",""dest_ip"":""10.0.9.11"",""src_port"":57006,""dest_port"":445},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743171866"",""source"":""suricata""}";
"2025-03-28T14:30:37.200+0000";"DC1";"5";"Logon Failure - Unknown user or bad password";"julian";;"""An account failed to log on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Account For Which Logon Failed:
	Security ID:		S-1-0-0
	Account Name:		julian
	Account Domain:		PLUMETECH.LOCAL

Failure Information:
	Failure Reason:		Unknown user name or bad password.
	Status:			0xC000006D
	Sub Status:		0xC000006A

Process Information:
	Caller Process ID:	0x0
	Caller Process Name:	-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.0.9.30
	Source Port:		57006

Detailed Authentication Information:
	Logon Process:		NtLmSsp 
	Authentication Package:	NTLM
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon request fails. It is generated on the computer where access was attempted.

The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).

The Process Information fields indicate which account and process on the system requested the logon.

The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"2025-03-28T14:30:37.216+0000";"DC1";"5";"Logon Failure - Unknown user or bad password";"debbie";;"""An account failed to log on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Account For Which Logon Failed:
	Security ID:		S-1-0-0
	Account Name:		debbie
	Account Domain:		PLUMETECH.LOCAL

Failure Information:
	Failure Reason:		Unknown user name or bad password.
	Status:			0xC000006D
	Sub Status:		0xC000006A

Process Information:
	Caller Process ID:	0x0
	Caller Process Name:	-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.0.9.30
	Source Port:		57006

Detailed Authentication Information:
	Logon Process:		NtLmSsp 
	Authentication Package:	NTLM
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon request fails. It is generated on the computer where access was attempted.

The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).

The Process Information fields indicate which account and process on the system requested the logon.

The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"2025-03-28T14:30:37.223+0000";"suricata";"3";"NTLM Challenge from 10.0.9.11 to 10.0.9.30";;"{""timestamp"":""2025-03-28T14:30:35.738612+0000"",""flow_id"":2200061243819594,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.9.11"",""src_port"":445,""dest_ip"":""10.0.9.30"",""dest_port"":57006,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:DpXKBNSbRKAHxXlwJ+V3UGGZEv0="",""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":21,""rev"":2,""signature"":""NTLMSSP_CHALLENGE"",""category"":"""",""severity"":1,""metadata"":{""ntlmssp"":[""challenge""]}},""tunnel"":{""src_ip"":""10.0.9.11"",""src_port"":65532,""dest_ip"":""10.0.9.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""app_proto"":""smb"",""direction"":""to_client"",""flow"":{""pkts_toserver"":1210,""pkts_toclient"":1203,""bytes_toserver"":444158,""bytes_toclient"":312798,""start"":""2025-03-28T14:30:31.381169+0000"",""src_ip"":""10.0.9.30"",""dest_ip"":""10.0.9.11"",""src_port"":57006,""dest_port"":445},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743171866"",""source"":""suricata""}";
"2025-03-28T14:30:37.224+0000";"suricata";"3";"NTLM Challenge from 10.0.9.11 to 10.0.9.30";;"{""timestamp"":""2025-03-28T14:30:35.738612+0000"",""flow_id"":2200061243819594,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.9.11"",""src_port"":445,""dest_ip"":""10.0.9.30"",""dest_port"":57006,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:DpXKBNSbRKAHxXlwJ+V3UGGZEv0="",""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":211,""rev"":2,""signature"":""NTLMSSP_CHALLENGE"",""category"":"""",""severity"":1,""metadata"":{""ntlmssp"":[""challenge""]}},""tunnel"":{""src_ip"":""10.0.9.11"",""src_port"":65532,""dest_ip"":""10.0.9.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""app_proto"":""smb"",""direction"":""to_client"",""flow"":{""pkts_toserver"":1210,""pkts_toclient"":1203,""bytes_toserver"":444158,""bytes_toclient"":312798,""start"":""2025-03-28T14:30:31.381169+0000"",""src_ip"":""10.0.9.30"",""dest_ip"":""10.0.9.11"",""src_port"":57006,""dest_port"":445},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743171866"",""source"":""suricata""}";
"2025-03-28T14:30:37.233+0000";"DC1";"5";"Logon Failure - Unknown user or bad password";"marla";;"""An account failed to log on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Account For Which Logon Failed:
	Security ID:		S-1-0-0
	Account Name:		marla
	Account Domain:		PLUMETECH.LOCAL

Failure Information:
	Failure Reason:		Unknown user name or bad password.
	Status:			0xC000006D
	Sub Status:		0xC000006A

Process Information:
	Caller Process ID:	0x0
	Caller Process Name:	-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.0.9.30
	Source Port:		57006

Detailed Authentication Information:
	Logon Process:		NtLmSsp 
	Authentication Package:	NTLM
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon request fails. It is generated on the computer where access was attempted.

The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).

The Process Information fields indicate which account and process on the system requested the logon.

The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"2025-03-28T14:30:37.246+0000";"suricata";"3";"NTLM Challenge from 10.0.9.11 to 10.0.9.30";;"{""timestamp"":""2025-03-28T14:30:35.753345+0000"",""flow_id"":2176388737016629,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.9.11"",""src_port"":445,""dest_ip"":""10.0.9.30"",""dest_port"":56992,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:t8/9BtL/TE6x9MTuTI/WzpzH9N4="",""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":211,""rev"":2,""signature"":""NTLMSSP_CHALLENGE"",""category"":"""",""severity"":1,""metadata"":{""ntlmssp"":[""challenge""]}},""tunnel"":{""src_ip"":""10.0.9.11"",""src_port"":65467,""dest_ip"":""10.0.9.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""app_proto"":""smb"",""direction"":""to_client"",""flow"":{""pkts_toserver"":20,""pkts_toclient"":13,""bytes_toserver"":2244,""bytes_toclient"":2624,""start"":""2025-03-28T14:30:31.310121+0000"",""src_ip"":""10.0.9.30"",""dest_ip"":""10.0.9.11"",""src_port"":56992,""dest_port"":445},""source"":""suricata""}";
"2025-03-28T14:30:37.246+0000";"suricata";"3";"NTLM Challenge from 10.0.9.11 to 10.0.9.30";;"{""timestamp"":""2025-03-28T14:30:35.753345+0000"",""flow_id"":2176388737016629,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.9.11"",""src_port"":445,""dest_ip"":""10.0.9.30"",""dest_port"":56992,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:t8/9BtL/TE6x9MTuTI/WzpzH9N4="",""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":21,""rev"":2,""signature"":""NTLMSSP_CHALLENGE"",""category"":"""",""severity"":1,""metadata"":{""ntlmssp"":[""challenge""]}},""tunnel"":{""src_ip"":""10.0.9.11"",""src_port"":65467,""dest_ip"":""10.0.9.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""app_proto"":""smb"",""direction"":""to_client"",""flow"":{""pkts_toserver"":20,""pkts_toclient"":13,""bytes_toserver"":2244,""bytes_toclient"":2624,""start"":""2025-03-28T14:30:31.310121+0000"",""src_ip"":""10.0.9.30"",""dest_ip"":""10.0.9.11"",""src_port"":56992,""dest_port"":445},""source"":""suricata""}";
"2025-03-28T14:30:37.248+0000";"suricata";"3";"NTLM Challenge from 10.0.9.11 to 10.0.9.30";;"{""timestamp"":""2025-03-28T14:30:35.853733+0000"",""flow_id"":2200061243819594,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.9.11"",""src_port"":445,""dest_ip"":""10.0.9.30"",""dest_port"":57006,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:DpXKBNSbRKAHxXlwJ+V3UGGZEv0="",""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":21,""rev"":2,""signature"":""NTLMSSP_CHALLENGE"",""category"":"""",""severity"":1,""metadata"":{""ntlmssp"":[""challenge""]}},""tunnel"":{""src_ip"":""10.0.9.11"",""src_port"":65532,""dest_ip"":""10.0.9.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""app_proto"":""smb"",""direction"":""to_client"",""flow"":{""pkts_toserver"":1250,""pkts_toclient"":1243,""bytes_toserver"":458978,""bytes_toclient"":323218,""start"":""2025-03-28T14:30:31.381169+0000"",""src_ip"":""10.0.9.30"",""dest_ip"":""10.0.9.11"",""src_port"":57006,""dest_port"":445},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743171866"",""source"":""suricata""}";
"2025-03-28T14:30:37.249+0000";"suricata";"3";"NTLM Challenge from 10.0.9.11 to 10.0.9.30";;"{""timestamp"":""2025-03-28T14:30:35.853733+0000"",""flow_id"":2200061243819594,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.9.11"",""src_port"":445,""dest_ip"":""10.0.9.30"",""dest_port"":57006,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:DpXKBNSbRKAHxXlwJ+V3UGGZEv0="",""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":211,""rev"":2,""signature"":""NTLMSSP_CHALLENGE"",""category"":"""",""severity"":1,""metadata"":{""ntlmssp"":[""challenge""]}},""tunnel"":{""src_ip"":""10.0.9.11"",""src_port"":65532,""dest_ip"":""10.0.9.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""app_proto"":""smb"",""direction"":""to_client"",""flow"":{""pkts_toserver"":1250,""pkts_toclient"":1243,""bytes_toserver"":458978,""bytes_toclient"":323218,""start"":""2025-03-28T14:30:31.381169+0000"",""src_ip"":""10.0.9.30"",""dest_ip"":""10.0.9.11"",""src_port"":57006,""dest_port"":445},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743171866"",""source"":""suricata""}";
